Tracker ID,Total Dwell Time,Average Speed,Active Time,Idle Time
1,46.958709,23.29344781193165,46.958709,0.0
2,8.958404999999997,1.79993151644708,8.958404999999997,0.0
6,50.958740999999996,18.20976440409514,50.958740999999996,0.0
3,19.458489,0.1541743554702526,19.458489,0.0
8,4.958373000000002,6.855314752541355,4.958373000000002,0.0
